Date,Survey.Country,Downloads.Internal,Website,STATCompiler,Spatial.Data.Repository,Mobile.App,Downloads.External
2020-09-01,Haiti,109,90,44,20,12,46
2020-10-01,Haiti,266,0,40,20,12,121
2020-11-01,Haiti,300,94,45,23,9,219
2020-12-01,Haiti,193,105,55,20,10,102
2021-01-01,Haiti,288,117,42,23,16,177
2021-02-01,Haiti,250,0,0,43,22,141
2021-03-01,Haiti,318,144,0,0,19,167
2021-04-01,Haiti,0,0,57,0,23,0
2021-05-01,Haiti,207,0,68,24,18,90
2021-06-01,Haiti,244,107,64,23,9,125
2021-07-01,Haiti,211,90,0,19,11,95
2021-08-01,Haiti,225,147,36,28,10,134
2021-09-01,Haiti,193,0,53,21,10,124
2021-10-01,Haiti,224,89,53,18,12,103
2021-11-01,Haiti,172,161,57,23,14,129
2021-12-01,Haiti,338,109,0,32,19,306
2022-01-01,Haiti,0,161,51,23,20,0
2022-02-01,Haiti,331,151,57,25,19,290
2022-03-01,Haiti,285,135,62,32,0,183
2022-04-01,Haiti,246,129,54,22,21,129
2022-05-01,Haiti,321,151,53,0,13,119
2022-06-01,Haiti,0,127,45,19,16,0
2022-07-01,Haiti,226,96,45,21,14,161
2022-08-01,Haiti,199,93,0,0,0,124
2022-09-01,Haiti,182,117,43,18,16,97
2022-10-01,Haiti,230,140,44,27,0,152
2022-11-01,Haiti,232,147,39,35,13,159
2022-12-01,Haiti,217,113,47,25,16,87
2023-01-01,Haiti,233,0,56,22,17,185
2023-02-01,Haiti,186,169,69,36,17,115
2023-03-01,Haiti,252,164,76,29,12,195
2013-09-01,Dominican Republic,118,67,37,14,0,55
2013-10-01,Dominican Republic,125,57,29,19,9,82
2013-11-01,Dominican Republic,178,101,31,19,10,61
2013-12-01,Dominican Republic,183,96,36,23,7,128
2014-01-01,Dominican Republic,195,118,45,24,9,131
2014-02-01,Dominican Republic,196,96,51,32,11,120
2014-03-01,Dominican Republic,164,80,42,19,11,110
2014-04-01,Dominican Republic,233,89,35,23,8,147
2014-05-01,Dominican Republic,164,80,0,15,10,118
2014-06-01,Dominican Republic,114,97,42,0,8,79
2014-07-01,Dominican Republic,177,0,32,13,7,101
2014-08-01,Dominican Republic,117,80,26,16,0,93
2014-09-01,Dominican Republic,99,0,22,14,8,64
2014-10-01,Dominican Republic,116,0,31,13,7,93
2014-11-01,Dominican Republic,164,0,29,22,8,145
2014-12-01,Dominican Republic,0,90,47,15,10,0
2015-01-01,Dominican Republic,219,127,57,20,13,184
2015-02-01,Dominican Republic,180,76,0,22,0,189
2015-03-01,Dominican Republic,126,0,45,18,10,86
2015-04-01,Dominican Republic,0,0,39,20,9,0
2015-05-01,Dominican Republic,162,0,45,0,7,64
2015-06-01,Dominican Republic,145,89,30,20,9,64
2015-07-01,Dominican Republic,0,73,27,0,0,0
2015-08-01,Dominican Republic,143,0,29,13,7,79
2015-09-01,Dominican Republic,196,104,0,20,9,78
2015-10-01,Dominican Republic,0,127,39,13,10,0
2015-11-01,Dominican Republic,215,110,0,18,0,102
2015-12-01,Dominican Republic,0,133,55,0,13,0
2016-01-01,Dominican Republic,183,98,37,20,0,63
2016-02-01,Dominican Republic,197,0,0,23,13,129
2016-03-01,Dominican Republic,205,0,52,22,11,114
2016-04-01,Dominican Republic,176,110,51,27,11,149
2016-05-01,Dominican Republic,141,115,56,0,0,54
2016-06-01,Dominican Republic,144,84,54,0,12,102
2016-07-01,Dominican Republic,161,71,41,20,0,152
2016-08-01,Dominican Republic,0,0,36,17,0,0
2016-09-01,Dominican Republic,108,94,38,15,8,56
2016-10-01,Dominican Republic,117,104,28,17,0,95
2016-11-01,Dominican Republic,182,0,40,0,0,147
2016-12-01,Dominican Republic,140,91,44,19,11,84
2017-01-01,Dominican Republic,197,106,57,20,0,89
2017-02-01,Dominican Republic,248,0,49,22,11,195
2017-03-01,Dominican Republic,191,100,43,18,16,188
2017-04-01,Dominican Republic,165,0,32,0,11,68
2017-05-01,Dominican Republic,205,112,35,17,8,151
2017-06-01,Dominican Republic,0,101,31,20,8,0
2017-07-01,Dominican Republic,191,0,24,0,9,114
2017-08-01,Dominican Republic,145,96,32,13,11,100
2017-09-01,Dominican Republic,94,0,26,13,0,73
2017-10-01,Dominican Republic,233,110,46,24,14,104
2017-11-01,Dominican Republic,240,109,0,24,9,135
2017-12-01,Dominican Republic,216,123,39,24,11,124
2018-01-01,Dominican Republic,272,0,49,31,13,133
2018-02-01,Dominican Republic,174,116,43,20,13,118
2018-03-01,Dominican Republic,0,103,0,0,10,0
2018-04-01,Dominican Republic,197,121,0,0,0,181
2018-05-01,Dominican Republic,158,104,58,17,11,150
2018-06-01,Dominican Republic,0,111,36,18,12,0
2018-07-01,Dominican Republic,208,100,44,13,8,131
2018-08-01,Dominican Republic,133,0,36,12,7,84
2018-09-01,Dominican Republic,95,102,38,17,7,57
2018-10-01,Dominican Republic,180,82,37,0,9,105
2018-11-01,Dominican Republic,161,82,0,18,11,124
2018-12-01,Dominican Republic,136,88,39,17,11,118
2019-01-01,Dominican Republic,199,137,47,20,12,108
2019-02-01,Dominican Republic,0,149,41,0,11,0
2019-03-01,Dominican Republic,158,0,48,23,11,64
2019-04-01,Dominican Republic,206,98,54,18,11,119
2019-05-01,Dominican Republic,240,108,40,20,13,117
2019-06-01,Dominican Republic,210,0,39,18,7,115
2019-07-01,Dominican Republic,214,0,27,12,8,80
2019-08-01,Dominican Republic,0,133,40,24,15,0
2019-09-01,Dominican Republic,164,155,53,24,0,74
2019-10-01,Dominican Republic,190,121,0,21,10,172
2019-11-01,Dominican Republic,170,129,66,14,15,112
2019-12-01,Dominican Republic,181,132,51,23,0,179
2020-01-01,Dominican Republic,148,150,56,24,11,131
2020-02-01,Dominican Republic,205,135,45,25,9,125
2020-03-01,Dominican Republic,170,118,50,17,16,76
2020-04-01,Dominican Republic,186,167,41,24,12,152
2020-05-01,Dominican Republic,206,107,69,17,10,140
2020-06-01,Dominican Republic,125,0,43,21,14,73
2020-07-01,Dominican Republic,0,0,31,21,8,0
2020-08-01,Dominican Republic,143,0,0,16,0,95
2020-09-01,Dominican Republic,177,81,37,11,9,64
2020-10-01,Dominican Republic,157,76,31,19,10,88
2020-11-01,Dominican Republic,170,97,38,16,10,121
2020-12-01,Dominican Republic,228,126,49,0,17,191
2021-01-01,Dominican Republic,222,141,54,25,13,94
2021-02-01,Dominican Republic,310,280,77,24,16,164
2021-03-01,Dominican Republic,282,207,58,28,15,134
2021-04-01,Dominican Republic,249,0,63,27,13,154
2021-05-01,Dominican Republic,170,109,56,22,12,159
2021-06-01,Dominican Republic,240,78,30,0,8,198
2021-07-01,Dominican Republic,235,0,29,22,16,128
2021-08-01,Dominican Republic,138,95,40,17,8,56
2021-09-01,Dominican Republic,0,73,28,13,7,0
2021-10-01,Dominican Republic,185,84,36,22,9,164
2021-11-01,Dominican Republic,165,93,61,14,10,85
2021-12-01,Dominican Republic,181,101,39,19,11,160
2022-01-01,Dominican Republic,233,162,48,22,11,207
2022-02-01,Dominican Republic,193,124,46,0,13,84
2022-03-01,Dominican Republic,193,142,57,21,13,176
2022-04-01,Dominican Republic,0,133,46,28,14,0
2022-05-01,Dominican Republic,0,125,34,19,13,0
2022-06-01,Dominican Republic,156,111,39,15,9,112
2022-07-01,Dominican Republic,237,89,27,25,8,166
2022-08-01,Dominican Republic,165,91,0,0,8,77
2022-09-01,Dominican Republic,0,126,37,14,7,0
2022-10-01,Dominican Republic,143,79,42,0,10,114
2022-11-01,Dominican Republic,185,0,41,0,8,214
2022-12-01,Dominican Republic,220,104,59,21,11,188
2023-01-01,Dominican Republic,198,83,0,19,14,137
2023-02-01,Dominican Republic,165,162,56,25,12,90
2023-03-01,Dominican Republic,246,128,46,24,12,115
2013-09-01,Honduras,98,0,31,11,6,49
2013-10-01,Honduras,117,66,24,14,6,69
2013-11-01,Honduras,172,111,34,14,6,109
2013-12-01,Honduras,134,79,30,15,7,96
2014-01-01,Honduras,182,86,33,15,8,129
2014-02-01,Honduras,0,71,34,20,9,0
2014-03-01,Honduras,163,95,0,16,10,77
2014-04-01,Honduras,230,88,30,17,0,89
2014-05-01,Honduras,116,61,33,0,9,79
2014-06-01,Honduras,121,59,36,15,6,76
2014-07-01,Honduras,0,75,26,13,7,0
2014-08-01,Honduras,141,0,25,14,6,132
2014-09-01,Honduras,76,0,28,10,5,67
2014-10-01,Honduras,112,51,29,12,6,84
2014-11-01,Honduras,0,84,0,13,0,0
2014-12-01,Honduras,120,117,44,21,12,137
2015-01-01,Honduras,198,0,29,18,7,139
2015-02-01,Honduras,0,82,48,20,8,0
2015-03-01,Honduras,211,100,40,17,9,121
2015-04-01,Honduras,160,0,40,13,7,72
2015-05-01,Honduras,128,83,0,18,8,96
2015-06-01,Honduras,160,74,28,15,8,127
2015-07-01,Honduras,123,65,26,14,6,118
2015-08-01,Honduras,131,59,30,0,6,88
2015-09-01,Honduras,167,0,51,15,10,134
2015-10-01,Honduras,141,89,28,14,8,95
2015-11-01,Honduras,230,0,37,18,10,117
2015-12-01,Honduras,142,0,43,15,12,70
2016-01-01,Honduras,181,101,43,25,0,109
2016-02-01,Honduras,203,91,35,0,0,117
2016-03-01,Honduras,129,113,38,14,14,105
2016-04-01,Honduras,126,85,45,18,9,87
2016-05-01,Honduras,137,86,33,13,9,74
2016-06-01,Honduras,0,79,32,0,9,0
2016-07-01,Honduras,105,58,29,0,7,80
2016-08-01,Honduras,0,80,0,13,6,0
2016-09-01,Honduras,137,78,28,14,7,68
2016-10-01,Honduras,143,65,31,14,8,135
2016-11-01,Honduras,0,69,36,0,0,0
2016-12-01,Honduras,120,101,30,22,10,77
2017-01-01,Honduras,186,67,41,18,9,156
2017-02-01,Honduras,213,0,40,15,0,147
2017-03-01,Honduras,218,106,33,16,11,187
2017-04-01,Honduras,205,92,51,17,10,88
2017-05-01,Honduras,154,0,37,11,0,86
2017-06-01,Honduras,129,76,35,20,13,105
2017-07-01,Honduras,0,0,0,10,0,0
2017-08-01,Honduras,131,101,35,0,5,69
2017-09-01,Honduras,161,90,31,12,6,107
2017-10-01,Honduras,212,0,41,16,11,170
2017-11-01,Honduras,186,103,46,19,12,122
2017-12-01,Honduras,170,102,0,14,11,156
2018-01-01,Honduras,157,93,43,23,16,64
2018-02-01,Honduras,143,118,39,15,0,110
2018-03-01,Honduras,242,0,27,21,8,124
2018-04-01,Honduras,202,75,0,24,0,143
2018-05-01,Honduras,179,75,31,15,12,142
2018-06-01,Honduras,139,79,34,16,10,101
2018-07-01,Honduras,96,61,33,12,5,56
2018-08-01,Honduras,91,90,23,15,7,78
2018-09-01,Honduras,111,61,33,0,9,79
2018-10-01,Honduras,142,60,0,17,8,94
2018-11-01,Honduras,152,81,34,18,0,93
2018-12-01,Honduras,0,82,36,14,0,0
2019-01-01,Honduras,0,118,36,17,0,0
2019-02-01,Honduras,209,96,57,20,14,102
2019-03-01,Honduras,217,110,42,15,13,205
2019-04-01,Honduras,157,125,36,0,0,117
2019-05-01,Honduras,144,0,34,0,10,73
2019-06-01,Honduras,142,0,0,19,0,105
2019-07-01,Honduras,176,70,0,13,8,119
2019-08-01,Honduras,139,155,37,17,11,90
2019-09-01,Honduras,147,96,33,0,12,51
2019-10-01,Honduras,220,104,0,18,0,148
2019-11-01,Honduras,204,85,32,19,10,134
2019-12-01,Honduras,0,138,0,24,9,0
2020-01-01,Honduras,0,0,57,20,10,0
2020-02-01,Honduras,218,123,47,26,15,152
2020-03-01,Honduras,199,98,53,16,11,120
2020-04-01,Honduras,0,0,36,20,9,0
2020-05-01,Honduras,185,125,26,0,9,84
2020-06-01,Honduras,144,91,44,16,9,94
2020-07-01,Honduras,136,98,39,0,7,95
2020-08-01,Honduras,124,96,20,16,6,67
2020-09-01,Honduras,137,100,22,16,0,92
2020-10-01,Honduras,149,64,34,15,8,86
2020-11-01,Honduras,128,119,36,19,7,57
2020-12-01,Honduras,188,92,0,16,13,84
2021-01-01,Honduras,181,92,38,21,13,136
2021-02-01,Honduras,0,162,59,28,19,0
2021-03-01,Honduras,266,127,72,20,17,106
2021-04-01,Honduras,236,0,39,28,14,110
2021-05-01,Honduras,144,83,48,0,13,65
2021-06-01,Honduras,0,101,29,10,0,0
2021-07-01,Honduras,124,0,37,18,12,55
2021-08-01,Honduras,142,74,21,13,10,67
2021-09-01,Honduras,0,0,39,10,8,0
2021-10-01,Honduras,153,0,27,12,10,145
2021-11-01,Honduras,143,0,33,18,7,124
2021-12-01,Honduras,152,97,34,22,7,101
2022-01-01,Honduras,179,105,64,0,11,119
2022-02-01,Honduras,264,104,0,20,0,109
2022-03-01,Honduras,152,149,52,0,10,81
2022-04-01,Honduras,231,97,60,22,0,216
2022-05-01,Honduras,173,101,46,20,9,133
2022-06-01,Honduras,152,80,38,23,8,88
2022-07-01,Honduras,0,70,27,14,0,0
2022-08-01,Honduras,148,64,29,17,0,102
2022-09-01,Honduras,146,93,24,13,7,72
2022-10-01,Honduras,141,97,37,18,8,84
2022-11-01,Honduras,153,90,0,17,0,160
2022-12-01,Honduras,201,122,46,18,0,125
2023-01-01,Honduras,193,145,0,23,11,103
2023-02-01,Honduras,271,138,50,23,10,171
2023-03-01,Honduras,220,124,57,0,15,122
2013-09-01,Guatemala,99,51,21,10,5,90
2013-10-01,Guatemala,0,52,28,14,8,0
2013-11-01,Guatemala,131,52,25,18,6,117
2013-12-01,Guatemala,153,77,33,12,6,61
2014-01-01,Guatemala,107,88,41,14,0,56
2014-02-01,Guatemala,142,72,33,0,8,110
2014-03-01,Guatemala,154,84,32,18,8,128
2014-04-01,Guatemala,144,99,31,0,7,103
2014-05-01,Guatemala,150,82,0,0,7,120
2014-06-01,Guatemala,0,95,0,14,10,0
2014-07-01,Guatemala,133,59,29,0,7,84
2014-08-01,Guatemala,127,44,29,10,5,94
2014-09-01,Guatemala,126,52,32,0,0,128
2014-10-01,Guatemala,115,0,24,14,7,84
2014-11-01,Guatemala,102,74,30,0,0,71
2014-12-01,Guatemala,152,51,32,14,0,85
2015-01-01,Guatemala,0,88,34,15,13,0
2015-02-01,Guatemala,189,113,36,0,10,134
2015-03-01,Guatemala,0,0,38,19,9,0
2015-04-01,Guatemala,121,100,47,17,8,49
2015-05-01,Guatemala,119,68,30,16,7,75
2015-06-01,Guatemala,102,85,26,0,7,101
2015-07-01,Guatemala,97,0,19,14,6,49
2015-08-01,Guatemala,101,52,24,0,9,46
2015-09-01,Guatemala,0,0,27,21,8,0
2015-10-01,Guatemala,141,105,0,16,10,133
2015-11-01,Guatemala,135,92,31,20,12,120
2015-12-01,Guatemala,0,84,0,15,0,0
2016-01-01,Guatemala,202,100,35,16,11,93
2016-02-01,Guatemala,0,102,42,15,10,0
2016-03-01,Guatemala,169,137,34,0,11,140
2016-04-01,Guatemala,179,76,46,19,11,189
2016-05-01,Guatemala,0,109,30,10,8,0
2016-06-01,Guatemala,137,64,36,17,9,123
2016-07-01,Guatemala,0,51,34,11,9,0
2016-08-01,Guatemala,100,70,20,14,6,89
2016-09-01,Guatemala,146,81,27,8,5,120
2016-10-01,Guatemala,116,66,24,16,7,71
2016-11-01,Guatemala,116,71,46,14,8,132
2016-12-01,Guatemala,135,94,36,22,9,68
2017-01-01,Guatemala,205,108,30,14,9,154
2017-02-01,Guatemala,166,85,37,21,9,153
2017-03-01,Guatemala,193,109,40,16,7,103
2017-04-01,Guatemala,176,114,30,24,0,81
2017-05-01,Guatemala,125,73,21,12,6,61
2017-06-01,Guatemala,147,83,33,0,0,98
2017-07-01,Guatemala,107,74,38,16,7,82
2017-08-01,Guatemala,126,61,0,13,9,73
2017-09-01,Guatemala,0,0,27,14,10,0
2017-10-01,Guatemala,155,95,36,18,7,77
2017-11-01,Guatemala,129,0,0,17,0,82
2017-12-01,Guatemala,0,102,42,25,14,0
2018-01-01,Guatemala,180,106,48,17,9,99
2018-02-01,Guatemala,174,0,0,26,11,163
2018-03-01,Guatemala,170,109,51,0,10,103
2018-04-01,Guatemala,120,100,29,16,9,79
2018-05-01,Guatemala,175,92,32,16,11,107
2018-06-01,Guatemala,107,96,37,19,9,90
2018-07-01,Guatemala,135,0,36,13,0,108
2018-08-01,Guatemala,103,68,0,10,7,94
2018-09-01,Guatemala,97,79,22,9,8,67
2018-10-01,Guatemala,135,70,24,21,8,126
2018-11-01,Guatemala,139,88,35,17,0,133
2018-12-01,Guatemala,253,77,41,19,8,137
2019-01-01,Guatemala,192,79,29,15,11,84
2019-02-01,Guatemala,217,72,0,0,11,161
2019-03-01,Guatemala,122,0,0,20,15,103
2019-04-01,Guatemala,227,87,35,18,9,82
2019-05-01,Guatemala,145,86,34,14,9,86
2019-06-01,Guatemala,143,91,32,20,11,55
2019-07-01,Guatemala,127,53,30,17,10,88
2019-08-01,Guatemala,184,0,36,18,12,99
2019-09-01,Guatemala,162,91,31,18,10,85
2019-10-01,Guatemala,181,93,30,19,10,125
2019-11-01,Guatemala,136,92,39,18,7,113
2019-12-01,Guatemala,139,79,42,16,0,126
2020-01-01,Guatemala,180,92,40,20,10,103
2020-02-01,Guatemala,126,0,49,21,11,97
2020-03-01,Guatemala,191,114,47,16,9,147
2020-04-01,Guatemala,224,0,40,24,18,132
2020-05-01,Guatemala,181,95,48,15,7,91
2020-06-01,Guatemala,136,82,40,16,8,67
2020-07-01,Guatemala,101,0,0,12,8,70
2020-08-01,Guatemala,142,0,34,12,10,66
2020-09-01,Guatemala,128,73,31,14,0,98
2020-10-01,Guatemala,153,67,26,14,7,113
2020-11-01,Guatemala,110,77,28,18,11,92
2020-12-01,Guatemala,196,99,37,0,12,122
2021-01-01,Guatemala,164,94,40,23,12,135
2021-02-01,Guatemala,238,0,43,27,14,121
2021-03-01,Guatemala,283,102,62,25,20,123
2021-04-01,Guatemala,197,0,46,16,13,127
2021-05-01,Guatemala,167,104,34,23,12,124
2021-06-01,Guatemala,188,96,34,0,8,122
2021-07-01,Guatemala,0,101,39,0,10,0
2021-08-01,Guatemala,0,69,0,11,7,0
2021-09-01,Guatemala,122,80,0,13,0,89
2021-10-01,Guatemala,139,75,38,17,0,66
2021-11-01,Guatemala,191,91,40,21,0,150
2021-12-01,Guatemala,131,114,34,19,0,66
2022-01-01,Guatemala,253,108,39,22,0,217
2022-02-01,Guatemala,276,0,46,19,11,199
2022-03-01,Guatemala,141,107,49,25,9,71
2022-04-01,Guatemala,0,85,40,18,17,0
2022-05-01,Guatemala,261,82,33,17,11,161
2022-06-01,Guatemala,147,84,33,0,11,127
2022-07-01,Guatemala,103,83,33,17,9,76
2022-08-01,Guatemala,135,72,35,18,7,115
2022-09-01,Guatemala,0,66,31,18,10,0
2022-10-01,Guatemala,0,70,46,21,9,0
2022-11-01,Guatemala,114,0,33,16,0,67
2022-12-01,Guatemala,174,72,49,18,12,75
2023-01-01,Guatemala,186,98,63,0,11,125
2023-02-01,Guatemala,225,133,40,21,10,200
2023-03-01,Guatemala,187,88,42,28,11,97
2013-09-01,Jordan,170,132,46,26,12,112
2013-10-01,Jordan,244,104,42,23,12,216
2013-11-01,Jordan,234,119,55,20,9,227
2013-12-01,Jordan,259,122,55,24,12,184
2014-01-01,Jordan,309,152,51,26,19,174
2014-02-01,Jordan,194,184,63,29,18,155
2014-03-01,Jordan,232,178,70,28,12,165
2014-04-01,Jordan,261,140,44,28,13,184
2014-05-01,Jordan,325,138,55,25,17,212
2014-06-01,Jordan,236,108,51,24,13,110
2014-07-01,Jordan,246,122,44,20,8,188
2014-08-01,Jordan,205,94,0,25,9,79
2014-09-01,Jordan,196,149,57,0,12,170
2014-10-01,Jordan,280,113,46,0,12,184
2014-11-01,Jordan,185,132,75,21,15,75
2014-12-01,Jordan,251,108,63,25,13,128
2015-01-01,Jordan,200,114,52,29,23,182
2015-02-01,Jordan,200,157,46,29,15,162
2015-03-01,Jordan,223,136,62,24,0,114
2015-04-01,Jordan,268,189,83,31,15,171
2015-05-01,Jordan,224,103,42,28,12,152
2015-06-01,Jordan,265,132,79,17,11,170
2015-07-01,Jordan,0,109,36,17,8,0
2015-08-01,Jordan,173,82,64,24,0,123
2015-09-01,Jordan,293,196,70,30,16,271
2015-10-01,Jordan,318,136,59,23,18,124
2015-11-01,Jordan,221,126,68,0,20,155
2015-12-01,Jordan,290,158,47,31,17,160
2016-01-01,Jordan,0,171,53,34,16,0
2016-02-01,Jordan,235,129,47,23,20,158
2016-03-01,Jordan,269,223,64,34,18,213
2016-04-01,Jordan,365,119,51,26,21,222
2016-05-01,Jordan,265,116,44,29,18,117
2016-06-01,Jordan,194,144,80,32,13,191
2016-07-01,Jordan,246,100,50,0,0,153
2016-08-01,Jordan,282,86,45,19,16,134
2016-09-01,Jordan,204,175,41,24,14,210
2016-10-01,Jordan,200,122,60,31,18,128
2016-11-01,Jordan,259,220,44,26,16,165
2016-12-01,Jordan,0,192,45,0,19,0
2017-01-01,Jordan,264,187,71,40,18,299
2017-02-01,Jordan,310,229,68,27,21,148
2017-03-01,Jordan,275,191,65,30,20,245
2017-04-01,Jordan,257,155,76,39,13,235
2017-05-01,Jordan,166,0,58,18,16,119
2017-06-01,Jordan,218,148,71,34,13,116
2017-07-01,Jordan,189,93,40,22,12,82
2017-08-01,Jordan,263,89,58,23,12,119
2017-09-01,Jordan,172,112,64,17,15,91
2017-10-01,Jordan,228,165,65,47,28,151
2017-11-01,Jordan,248,264,65,32,0,207
2017-12-01,Jordan,265,179,56,52,0,112
2018-01-01,Jordan,279,178,46,28,23,190
2018-02-01,Jordan,309,181,68,38,23,224
2018-03-01,Jordan,398,174,73,33,20,268
2018-04-01,Jordan,310,216,67,21,23,121
2018-05-01,Jordan,270,172,51,30,15,183
2018-06-01,Jordan,218,113,46,25,12,199
2018-07-01,Jordan,174,107,57,33,19,96
2018-08-01,Jordan,234,119,36,28,10,197
2018-09-01,Jordan,129,128,51,31,11,79
2018-10-01,Jordan,326,126,66,23,20,152
2018-11-01,Jordan,264,96,67,20,14,235
2018-12-01,Jordan,344,0,76,32,17,225
2019-01-01,Jordan,238,0,78,26,15,152
2019-02-01,Jordan,285,156,76,35,26,117
2019-03-01,Jordan,396,190,89,34,15,256
2019-04-01,Jordan,0,139,50,22,27,0
2019-05-01,Jordan,268,168,0,34,11,187
2019-06-01,Jordan,224,82,52,21,17,106
2019-07-01,Jordan,166,98,0,24,11,130
2019-08-01,Jordan,232,173,89,0,15,224
2019-09-01,Jordan,358,160,60,25,24,194
2019-10-01,Jordan,267,161,72,30,18,145
2019-11-01,Jordan,213,164,76,27,0,109
2019-12-01,Jordan,202,183,89,35,16,107
2020-01-01,Jordan,263,175,49,31,19,171
2020-02-01,Jordan,380,124,81,47,23,288
2020-03-01,Jordan,359,162,91,36,20,209
2020-04-01,Jordan,0,163,59,37,14,0
2020-05-01,Jordan,0,136,57,39,0,0
2020-06-01,Jordan,284,162,71,33,20,152
2020-07-01,Jordan,0,122,49,18,17,0
2020-08-01,Jordan,190,107,35,23,16,80
2020-09-01,Jordan,263,162,57,24,13,184
2020-10-01,Jordan,257,174,48,28,18,169
2020-11-01,Jordan,208,130,49,33,0,173
2020-12-01,Jordan,265,145,63,32,23,144
2021-01-01,Jordan,0,135,0,37,20,0
2021-02-01,Jordan,0,170,96,45,25,0
2021-03-01,Jordan,343,185,94,40,21,256
2021-04-01,Jordan,232,202,89,32,22,108
2021-05-01,Jordan,274,166,78,35,16,118
2021-06-01,Jordan,260,160,66,33,19,192
2021-07-01,Jordan,238,142,53,25,13,169
2021-08-01,Jordan,222,124,54,0,16,170
2021-09-01,Jordan,297,148,40,31,14,270
2021-10-01,Jordan,242,107,59,26,18,130
2021-11-01,Jordan,289,152,75,31,15,154
2021-12-01,Jordan,226,196,63,18,21,182
2022-01-01,Jordan,312,201,96,27,21,147
2022-02-01,Jordan,329,0,53,46,26,184
2022-03-01,Jordan,435,137,86,36,17,221
2022-04-01,Jordan,292,111,68,43,19,176
2022-05-01,Jordan,345,152,78,39,17,153
2022-06-01,Jordan,214,121,86,32,16,168
2022-07-01,Jordan,278,130,56,27,22,240
2022-08-01,Jordan,260,0,38,21,11,165
2022-09-01,Jordan,178,98,55,18,10,119
2022-10-01,Jordan,287,164,45,30,18,165
2022-11-01,Jordan,212,184,80,0,24,133
2022-12-01,Jordan,547,160,71,0,24,241
2023-01-01,Jordan,0,204,0,31,18,0
2023-02-01,Jordan,273,161,86,33,23,161
2023-03-01,Jordan,417,179,78,31,16,341
2013-09-01,Egypt,0,181,82,34,21,0
2013-10-01,Egypt,341,221,79,41,26,213
2013-11-01,Egypt,313,187,77,36,19,192
2013-12-01,Egypt,447,145,72,37,34,243
2014-01-01,Egypt,459,213,110,36,36,253
2014-02-01,Egypt,595,248,84,0,27,438
2014-03-01,Egypt,382,281,114,43,37,153
2014-04-01,Egypt,389,195,108,50,24,337
2014-05-01,Egypt,348,191,108,30,26,275
2014-06-01,Egypt,373,184,86,36,28,188
2014-07-01,Egypt,0,253,103,40,19,0
2014-08-01,Egypt,241,166,62,38,23,231
2014-09-01,Egypt,325,201,46,47,17,146
2014-10-01,Egypt,329,155,87,36,16,213
2014-11-01,Egypt,443,176,91,43,18,404
2014-12-01,Egypt,379,163,114,42,24,265
2015-01-01,Egypt,358,210,121,55,34,305
2015-02-01,Egypt,0,193,105,75,24,0
2015-03-01,Egypt,555,0,121,53,35,287
2015-04-01,Egypt,481,172,120,49,27,317
2015-05-01,Egypt,401,176,86,40,30,175
2015-06-01,Egypt,0,227,70,45,25,0
2015-07-01,Egypt,265,0,85,45,20,126
2015-08-01,Egypt,285,156,67,22,22,238
2015-09-01,Egypt,471,248,86,0,27,231
2015-10-01,Egypt,426,235,107,41,30,348
2015-11-01,Egypt,487,259,99,47,32,419
2015-12-01,Egypt,469,263,119,0,33,468
2016-01-01,Egypt,517,221,136,46,38,248
2016-02-01,Egypt,545,287,148,41,28,442
2016-03-01,Egypt,461,218,122,40,33,330
2016-04-01,Egypt,451,215,129,40,26,437
2016-05-01,Egypt,386,220,106,49,23,265
2016-06-01,Egypt,0,277,100,37,26,0
2016-07-01,Egypt,421,233,82,34,18,284
2016-08-01,Egypt,452,213,105,39,19,385
2016-09-01,Egypt,274,212,88,32,19,190
2016-10-01,Egypt,446,197,96,50,32,343
2016-11-01,Egypt,564,230,77,48,20,340
2016-12-01,Egypt,574,291,111,51,0,553
2017-01-01,Egypt,511,264,118,47,27,373
2017-02-01,Egypt,520,201,176,0,33,411
2017-03-01,Egypt,467,243,136,53,30,274
2017-04-01,Egypt,530,310,123,50,33,314
2017-05-01,Egypt,0,231,100,36,31,0
2017-06-01,Egypt,396,193,0,37,32,180
2017-07-01,Egypt,256,203,90,32,27,174
2017-08-01,Egypt,274,0,82,35,22,179
2017-09-01,Egypt,332,153,76,39,22,330
2017-10-01,Egypt,376,0,98,66,24,163
2017-11-01,Egypt,633,297,141,70,36,679
2017-12-01,Egypt,0,257,122,58,26,0
2018-01-01,Egypt,366,319,123,67,50,251
2018-02-01,Egypt,476,281,113,60,37,283
2018-03-01,Egypt,701,293,119,73,33,332
2018-04-01,Egypt,568,267,99,46,30,442
2018-05-01,Egypt,503,198,128,43,26,374
2018-06-01,Egypt,492,209,97,67,26,358
2018-07-01,Egypt,0,241,91,53,19,0
2018-08-01,Egypt,343,186,75,38,25,343
2018-09-01,Egypt,228,170,76,44,26,97
2018-10-01,Egypt,418,248,114,27,24,272
2018-11-01,Egypt,426,311,75,36,16,232
2018-12-01,Egypt,367,266,61,72,26,339
2019-01-01,Egypt,391,0,0,54,28,353
2019-02-01,Egypt,503,239,167,48,25,391
2019-03-01,Egypt,561,293,134,75,43,318
2019-04-01,Egypt,423,375,126,45,36,187
2019-05-01,Egypt,423,268,92,61,28,183
2019-06-01,Egypt,453,227,68,38,28,310
